id,dane_code,area,year_of_incident,amount,source_id
1953,05129,RURAL,2017,1,35
1954,05129,RURAL,2017,1,35
1955,20250,RURAL,2017,1,35
1956,05380,URBANA,2017,1,35
1957,76036,RURAL,2016,1,35
1958,11001,URBANA,2016,1,35
1959,68655,RURAL,2016,1,35
1960,05631,URBANA,2016,1,35
1961,76111,URBANA,2016,1,35
1962,11001,URBANA,2016,1,35
1963,47053,RURAL,2016,1,35
1964,11001,URBANA,2016,1,35
1965,25099,RURAL,2016,1,35
1966,25214,RURAL,2016,1,35
1967,20060,RURAL,2016,1,35
1968,20250,RURAL,2016,1,35
1969,11001,URBANA,2016,1,35
1970,20060,RURAL,2016,1,35
1971,11001,URBANA,2016,1,35
1972,05088,URBANA,2016,1,35
1973,76001,URBANA,2016,1,35
1974,20228,RURAL,2016,1,35
1975,11001,URBANA,2016,1,35
1976,05001,URBANA,2016,1,35
1977,25019,RURAL,2016,1,35
1978,68307,URBANA,2016,1,35
1979,25320,RURAL,2016,1,35
1980,20710,RURAL,2016,1,35
1981,05001,URBANA,2016,1,35
1982,20710,URBANA,2016,1,35
1983,19807,RURAL,2016,1,35
1984,63001,URBANA,2016,1,35
1985,20710,RURAL,2016,1,35
1986,70508,RURAL,2016,1,35
1987,05088,URBANA,2016,1,35
1988,20178,RURAL,2016,1,35
1989,15572,RURAL,2016,1,35
1990,41551,RURAL,2016,1,35
1991,05631,URBANA,2016,1,35
1992,05360,URBANA,2016,1,35
1993,76109,RURAL,2016,1,35
1994,20550,RURAL,2016,1,35
1995,73001,RURAL,2016,1,35
1996,05088,URBANA,2016,1,35
1997,76113,RURAL,2016,1,35
1998,52001,URBANA,2016,1,35
1999,20060,RURAL,2016,1,35
2000,68276,URBANA,2016,1,35
2001,25269,RURAL,2016,1,35
2002,25320,RURAL,2016,1,35
2003,25817,RURAL,2016,1,35
2004,19845,RURAL,2016,1,35
2005,54250,RURAL,2016,1,35
2006,76130,RURAL,2016,1,35
2007,70508,URBANA,2016,1,35
2008,11001,URBANA,2016,1,35
2009,81736,RURAL,2016,1,35
2010,11001,URBANA,2016,3,35
2011,81736,RURAL,2016,1,35
2012,25473,RURAL,2016,1,35
2013,76109,URBANA,2016,1,35
2014,81736,RURAL,2016,1,35
2015,25151,RURAL,2016,1,35
2016,05001,URBANA,2016,1,35
2017,05615,RURAL,2016,1,35
2018,54800,RURAL,2016,1,35
2019,25572,RURAL,2016,1,35
2020,44430,RURAL,2016,1,35
2021,76670,RURAL,2016,1,35
2022,19807,RURAL,2016,1,35
2023,73055,URBANA,2016,1,35
2024,25019,RURAL,2016,1,35
2025,20060,RURAL,2016,1,35
2026,76306,RURAL,2016,1,35
2027,76890,RURAL,2016,1,35
2028,11001,URBANA,2016,1,35
2029,44874,RURAL,2016,1,35
2030,54174,RURAL,2016,1,35
2031,86569,RURAL,2016,1,35
2032,25875,RURAL,2016,1,35
2033,05360,URBANA,2016,1,35
2034,76895,RURAL,2016,1,35
2035,05001,URBANA,2016,1,35
2036,11001,URBANA,2016,1,35
2037,73443,RURAL,2016,1,35
2038,05686,RURAL,2016,1,35
2039,25875,RURAL,2016,1,35
2040,05088,URBANA,2016,1,35
2041,05120,RURAL,2016,1,35
2042,25214,RURAL,2016,1,35
2043,25269,RURAL,2016,1,35
2044,44430,RURAL,2016,1,35
2045,20011,RURAL,2016,1,35
2046,76130,RURAL,2016,1,35
2047,17665,RURAL,2016,1,35
2048,73408,RURAL,2016,1,35
2049,20001,RURAL,2016,1,35
2050,19807,URBANA,2016,1,35
2051,44430,RURAL,2016,1,35
2052,81736,URBANA,2016,1,35
2053,20710,RURAL,2016,1,35
2054,25290,RURAL,2016,1,35
2055,11001,URBANA,2016,1,35
2056,11001,URBANA,2016,1,35
2057,19807,RURAL,2016,1,35
2058,11001,URBANA,2016,1,35
2059,19548,RURAL,2016,1,35
2060,54800,RURAL,2016,1,35
2061,76892,URBANA,2016,1,35
2062,05001,URBANA,2016,1,35
2063,20238,RURAL,2016,1,35
2064,05001,URBANA,2016,1,35
2065,08001,URBANA,2016,1,35
2066,76109,RURAL,2016,1,35
2067,05154,URBANA,2016,1,35
2068,11001,URBANA,2016,1,35
2069,76497,RURAL,2016,1,35
2070,81300,RURAL,2016,1,35
2071,19548,RURAL,2016,1,35
2072,11001,URBANA,2016,1,35
2073,54344,RURAL,2016,1,35
2074,44430,RURAL,2016,1,35
2075,76892,URBANA,2016,1,35
2076,19256,RURAL,2016,1,35
2077,20060,RURAL,2016,1,35
2078,76113,URBANA,2016,1,35
2079,15572,URBANA,2016,1,35
2080,76892,URBANA,2016,1,35
2081,11001,URBANA,2016,1,35
2082,19807,RURAL,2016,1,35
2083,20060,RURAL,2016,1,35
2084,05440,RURAL,2016,1,35
2085,20750,RURAL,2016,1,35
2086,11001,URBANA,2016,1,35
2087,19137,RURAL,2016,1,35
2088,05697,RURAL,2016,1,35
2089,54003,RURAL,2016,1,35
2090,54109,RURAL,2016,1,35
2091,05679,RURAL,2016,1,35
2092,19450,RURAL,2016,1,35
2093,25740,URBANA,2016,1,35
2094,54405,URBANA,2016,1,35
2095,19760,RURAL,2016,1,35
2096,73001,RURAL,2016,1,35
2097,19450,RURAL,2016,1,35
2098,81736,URBANA,2016,1,35
2099,76001,URBANA,2016,1,35
2100,73001,RURAL,2016,1,35
2101,54800,RURAL,2016,1,35
2102,54398,RURAL,2016,1,35
2103,54800,RURAL,2016,1,35
2104,44855,RURAL,2016,1,35
2105,05088,URBANA,2016,1,35
2106,25148,RURAL,2016,1,35
2107,73861,RURAL,2016,1,35
2108,08638,RURAL,2016,1,35
2109,11001,URBANA,2016,1,35
2110,44650,RURAL,2016,1,35
2111,15572,RURAL,2016,1,35
2112,20060,RURAL,2016,1,35
2113,05129,RURAL,2016,1,35
2114,20710,RURAL,2016,1,35
2115,20001,RURAL,2016,1,35
2116,05197,RURAL,2016,1,35
2117,54344,RURAL,2016,1,35
2118,52378,RURAL,2016,1,35
2119,11001,URBANA,2016,1,35
2120,08685,RURAL,2016,1,35
2121,19142,RURAL,2016,1,35
2122,54398,RURAL,2016,1,35
2123,05790,RURAL,2016,1,35
2124,11001,URBANA,2016,1,35
2125,20787,RURAL,2016,1,35
2126,20178,RURAL,2016,1,35
2127,76113,URBANA,2016,1,35
2128,08001,URBANA,2016,1,35
2129,19256,RURAL,2016,1,35
2130,08433,URBANA,2016,1,35
2131,20001,RURAL,2016,1,35
2132,20383,RURAL,2016,1,35
2133,68092,RURAL,2016,1,35
2134,73001,URBANA,2016,1,35
2135,20013,RURAL,2016,1,35
2136,19137,RURAL,2016,1,35
2137,76895,RURAL,2016,1,35
2138,05001,RURAL,2016,1,35
2139,08520,RURAL,2016,1,35
2140,11001,URBANA,2016,1,35
2141,81300,RURAL,2016,1,35
2142,76895,RURAL,2016,1,35
2143,20060,RURAL,2016,1,35
2144,76233,RURAL,2016,1,35
2145,20060,RURAL,2016,1,35
2146,08560,RURAL,2016,1,35
2147,73349,RURAL,2016,1,35
2148,20060,RURAL,2016,1,35
2149,20178,RURAL,2016,2,35
2150,76895,RURAL,2016,1,35
2151,11001,RURAL,2016,1,35
2152,08078,RURAL,2016,1,35
2153,25214,URBANA,2016,1,35
2154,19137,RURAL,2016,1,35
2155,20250,RURAL,2016,1,35
2156,20517,RURAL,2016,1,35
2157,20400,RURAL,2016,1,35
2158,70418,RURAL,2016,1,35
2159,54344,RURAL,2016,1,35
2160,47980,RURAL,2016,1,35
2161,08001,URBANA,2016,1,35
2162,76109,RURAL,2016,1,35
2163,25572,RURAL,2016,1,35
2164,54800,RURAL,2016,1,35
2165,52354,RURAL,2016,1,35
2166,20011,RURAL,2016,1,35
2167,11001,URBANA,2016,1,35
2168,19130,RURAL,2016,1,35
2169,11001,URBANA,2016,1,35
2170,54385,RURAL,2016,1,35
2171,73055,URBANA,2016,1,35
2172,81300,RURAL,2016,1,35
2173,20228,RURAL,2016,1,35
2174,08638,RURAL,2016,1,35
2175,20001,RURAL,2016,1,35
2176,76130,RURAL,2016,1,35
2177,73055,RURAL,2016,1,35
2178,73349,URBANA,2016,1,35
2179,19573,RURAL,2016,1,35
2180,08421,RURAL,2016,1,35
2181,05318,RURAL,2016,1,35
2182,25754,RURAL,2016,1,35
2183,11001,URBANA,2016,1,35
2184,76147,RURAL,2016,1,35
2185,20614,RURAL,2016,1,35
2186,20178,RURAL,2016,1,35
2187,08137,RURAL,2016,1,35
2188,08296,RURAL,2016,1,35
2189,11001,URBANA,2016,1,35
2190,05660,RURAL,2016,1,35
2191,11001,URBANA,2016,1,35
2192,25754,URBANA,2016,1,35
2193,05591,RURAL,2016,1,35
2194,76834,RURAL,2016,1,35
2195,25473,RURAL,2016,1,35
2196,19130,RURAL,2016,1,35
2197,05088,RURAL,2016,1,35
2198,11001,URBANA,2016,1,35
2199,05129,RURAL,2016,1,35
2200,20750,RURAL,2016,1,35
2201,20060,RURAL,2016,1,35
2202,25290,RURAL,2016,1,35
2203,19100,RURAL,2016,1,35
2204,20228,RURAL,2016,1,35
2205,11001,URBANA,2016,1,35
2206,11001,URBANA,2016,1,35
2207,20614,RURAL,2016,1,35
2208,20710,RURAL,2016,1,35
2209,20001,RURAL,2016,1,35
2210,76001,URBANA,2016,1,35
2211,05660,RURAL,2016,1,35
2212,25402,RURAL,2016,1,35
2213,76520,RURAL,2016,1,35
2214,20238,RURAL,2016,1,35
2215,44001,RURAL,2016,1,35
2216,25286,URBANA,2016,1,35
2217,13052,RURAL,2016,1,35
2218,20400,RURAL,2016,1,35
2219,68092,RURAL,2016,1,35
2220,73443,RURAL,2016,1,35
2221,19548,RURAL,2016,1,35
2222,20001,RURAL,2016,1,35
2223,11001,URBANA,2016,1,35
2224,81794,RURAL,2016,1,35
2225,20011,RURAL,2016,1,35
2226,05686,RURAL,2016,1,35
2227,76109,RURAL,2016,1,35
2228,73349,RURAL,2016,1,35
2229,54385,RURAL,2016,1,35
2230,20770,RURAL,2016,1,35
2231,19130,RURAL,2016,1,35
2232,20001,RURAL,2016,1,35
2233,19130,RURAL,2016,1,35
2234,05390,URBANA,2016,1,35
2235,08560,RURAL,2016,1,35
2236,20175,RURAL,2016,1,35
2237,68547,URBANA,2016,1,35
2238,08638,RURAL,2016,1,35
2239,20011,RURAL,2016,1,35
2240,25754,URBANA,2016,1,35
2241,05001,URBANA,2016,1,35
2242,25875,RURAL,2016,1,35
2243,25320,RURAL,2016,1,35
2244,54109,RURAL,2016,1,35
2245,05001,RURAL,2016,1,35
2246,52699,RURAL,2016,1,35
2247,25875,RURAL,2016,1,35
2248,11001,URBANA,2016,1,35
2249,20228,RURAL,2016,1,35
2250,13442,RURAL,2016,1,35
2251,19622,RURAL,2016,1,35
2252,20238,RURAL,2016,1,35
2253,73268,RURAL,2016,1,35
2254,20045,RURAL,2016,1,35
2255,73349,RURAL,2016,1,35
2256,19585,RURAL,2016,1,35
2257,81065,RURAL,2016,1,35
2258,73283,RURAL,2016,1,35
2259,19130,RURAL,2016,1,35
2260,11001,URBANA,2016,1,35
2261,05120,RURAL,2016,1,35
2262,47675,RURAL,2016,1,35
2263,08433,RURAL,2016,1,35
2264,20250,RURAL,2016,1,35
2265,76109,URBANA,2016,1,35
2266,73347,URBANA,2016,1,35
2267,25183,RURAL,2016,1,35
2268,73443,RURAL,2016,1,35
2269,20250,RURAL,2016,1,35
2270,54003,RURAL,2016,1,35
2271,17380,RURAL,2016,1,35
2272,73443,URBANA,2016,1,35
2273,73200,RURAL,2016,1,35
2274,73443,URBANA,2016,1,35
2275,20710,RURAL,2016,1,35
2276,76109,RURAL,2016,1,35
2277,73283,RURAL,2016,1,35
2278,05631,URBANA,2015,1,35
2279,44650,RURAL,2015,1,35
2280,05380,URBANA,2015,1,35
2281,08001,URBANA,2015,1,35
2282,05197,RURAL,2015,1,35
2283,44650,RURAL,2015,1,35
2284,76890,RURAL,2015,1,35
2285,08001,URBANA,2015,1,35
2286,13673,RURAL,2015,1,35
2287,54498,URBANA,2015,1,35
2288,05079,RURAL,2015,1,35
2289,73283,RURAL,2015,1,35
2290,44650,RURAL,2015,1,35
2291,05679,RURAL,2015,1,35
2292,19698,URBANA,2015,1,35
2293,76109,RURAL,2015,1,35
2294,76109,RURAL,2015,1,35
2295,20614,URBANA,2015,1,35
2296,25843,RURAL,2015,1,35
2297,19585,RURAL,2015,1,35
2298,08560,RURAL,2015,1,35
2299,76109,RURAL,2015,1,35
2300,15572,RURAL,2015,1,35
2301,05313,URBANA,2015,1,35
2302,20011,RURAL,2015,1,35
2303,19698,RURAL,2015,1,35
2304,08520,RURAL,2015,1,35
2305,76109,RURAL,2015,1,35
2306,05282,URBANA,2015,1,35
2307,20383,RURAL,2015,1,35
2308,19807,RURAL,2015,1,35
2309,19130,RURAL,2015,1,35
2310,08560,RURAL,2015,1,35
2311,20770,RURAL,2015,1,35
2312,76890,RURAL,2015,1,35
2313,05001,URBANA,2015,1,35
2314,73283,RURAL,2015,1,35
2315,44650,RURAL,2015,1,35
2316,81736,URBANA,2015,1,35
2317,20060,RURAL,2015,1,35
2318,54385,RURAL,2015,1,35
2319,08832,RURAL,2015,1,35
2320,76109,URBANA,2015,1,35
2321,05861,RURAL,2015,1,35
2322,54003,RURAL,2015,1,35
2323,86568,RURAL,2015,1,35
2324,08560,RURAL,2015,1,35
2325,47980,RURAL,2015,1,35
2326,19824,URBANA,2015,1,35
2327,25151,RURAL,2015,1,35
2328,05001,URBANA,2015,1,35
2329,25572,RURAL,2015,1,35
2330,05129,RURAL,2015,1,35
2331,08638,RURAL,2015,1,35
2332,41001,RURAL,2015,1,35
2333,20178,RURAL,2015,1,35
2334,05360,URBANA,2015,1,35
2335,19532,RURAL,2015,1,35
2336,76036,RURAL,2015,1,35
2337,76403,RURAL,2015,1,35
2338,20614,RURAL,2015,1,35
2339,05001,URBANA,2015,1,35
2340,81300,URBANA,2015,1,35
2341,81736,URBANA,2015,1,35
2342,76109,URBANA,2015,1,35
2343,05360,URBANA,2015,1,35
2344,54385,RURAL,2015,1,35
2345,54385,RURAL,2015,1,35
2346,25572,RURAL,2015,1,35
2347,20614,RURAL,2015,1,35
2348,13244,RURAL,2015,1,35
2349,20550,RURAL,2015,1,35
2350,20060,RURAL,2015,1,35
2351,19001,URBANA,2015,1,35
2352,25875,RURAL,2015,1,35
2353,76036,RURAL,2015,1,35
2354,25430,RURAL,2015,1,35
2355,25572,RURAL,2015,1,35
2356,76113,RURAL,2015,1,35
2357,20250,RURAL,2015,1,35
2358,20228,RURAL,2015,1,35
2359,86568,RURAL,2015,1,35
2360,05088,URBANA,2015,1,35
2361,19532,RURAL,2015,1,35
2362,19548,RURAL,2015,1,35
2363,25269,URBANA,2015,1,35
2364,11001,URBANA,2015,1,35
2365,20228,RURAL,2015,1,35
2366,20400,RURAL,2015,1,35
2367,20011,RURAL,2015,1,35
2368,05129,RURAL,2015,1,35
2369,08520,RURAL,2015,1,35
2370,52699,RURAL,2015,1,35
2371,05266,URBANA,2015,1,35
2372,19532,RURAL,2015,1,35
2373,25754,URBANA,2015,1,35
2374,25473,RURAL,2015,1,35
2375,76109,URBANA,2015,1,35
2376,52079,RURAL,2015,1,35
2377,41551,RURAL,2015,1,35
2378,17486,RURAL,2015,1,35
2379,25019,RURAL,2015,1,35
2380,73268,RURAL,2015,1,35
2381,25754,URBANA,2015,1,35
2382,25214,RURAL,2015,1,35
2383,76233,RURAL,2015,1,35
2384,20011,RURAL,2015,1,35
2385,19698,RURAL,2015,1,35
2386,19573,RURAL,2015,1,35
2387,19807,RURAL,2015,1,35
2388,25815,RURAL,2015,1,35
2389,81736,RURAL,2015,1,35
2390,73055,RURAL,2015,1,35
2391,20228,RURAL,2015,1,35
2392,19807,RURAL,2015,1,35
2393,76895,RURAL,2015,1,35
2394,81300,RURAL,2015,1,35
2395,20710,RURAL,2015,1,35
2396,23189,URBANA,2015,1,35
2397,15572,RURAL,2015,1,35
2398,20060,RURAL,2015,1,35
2399,20228,RURAL,2015,1,35
2400,81736,RURAL,2015,1,35
2401,05631,URBANA,2015,1,35
2402,05697,RURAL,2015,1,35
2403,20011,RURAL,2015,1,35
2404,76111,RURAL,2015,1,35
2405,19698,RURAL,2015,1,35
2406,20228,RURAL,2015,1,35
2407,19450,RURAL,2015,1,35
2408,76736,RURAL,2015,1,35
2409,52036,RURAL,2015,1,35
2410,25214,RURAL,2015,1,35
2411,19845,RURAL,2015,1,35
2412,25718,RURAL,2015,1,35
2413,19698,URBANA,2015,1,35
2414,05088,URBANA,2015,1,35
2415,25754,RURAL,2015,1,35
2416,66001,RURAL,2015,1,35
2417,05001,URBANA,2015,1,35
2418,76834,RURAL,2015,1,35
2419,19698,RURAL,2015,1,35
2420,81300,RURAL,2015,1,35
2421,25269,RURAL,2015,1,35
2422,20750,RURAL,2015,1,35
2423,20011,RURAL,2015,1,35
2424,81065,RURAL,2015,1,35
2425,05129,RURAL,2015,1,35
2426,68190,RURAL,2015,1,35
2427,73443,URBANA,2015,1,35
2428,19698,RURAL,2015,1,35
2429,05129,RURAL,2015,1,35
2430,19698,RURAL,2015,1,35
2431,20250,RURAL,2015,1,35
2432,25875,RURAL,2015,1,35
2433,19698,RURAL,2015,1,35
2434,25572,URBANA,2015,1,35
2435,05631,URBANA,2015,1,35
2436,17380,RURAL,2015,1,35
2437,19698,RURAL,2015,1,35
2438,25430,RURAL,2015,1,35
2439,54810,RURAL,2015,1,35
2440,19100,RURAL,2015,1,35
2441,54385,RURAL,2015,1,35
2442,05887,RURAL,2015,1,35
2443,81300,RURAL,2015,1,35
2444,20011,RURAL,2015,1,35
2445,19532,RURAL,2015,1,35
2446,20614,RURAL,2015,1,35
2447,25754,RURAL,2015,1,35
2448,11001,URBANA,2015,1,35
2449,11001,URBANA,2015,1,35
2450,11001,URBANA,2015,1,35
2451,76109,RURAL,2015,1,35
2452,05088,URBANA,2015,1,35
2453,25307,RURAL,2015,1,35
2454,20770,RURAL,2015,1,35
2455,76233,RURAL,2015,1,35
2456,76233,RURAL,2015,1,35
2457,20710,RURAL,2015,1,35
2458,76109,URBANA,2015,1,35
2459,44420,RURAL,2015,1,35
2460,20011,RURAL,2015,1,35
2461,76109,RURAL,2015,1,35
2462,52435,RURAL,2015,1,35
2463,05001,URBANA,2015,1,35
2464,76041,RURAL,2015,1,35
2465,08560,RURAL,2015,1,35
2466,68276,URBANA,2015,1,35
2467,11001,URBANA,2015,1,35
2468,05129,RURAL,2015,1,35
2469,73001,URBANA,2015,1,35
2470,25473,RURAL,2015,1,35
2471,76109,RURAL,2015,1,35
2472,76109,URBANA,2015,1,35
2473,76233,RURAL,2015,1,35
2474,19130,RURAL,2015,1,35
2475,05197,RURAL,2015,1,35
2476,05887,RURAL,2015,1,35
2477,73055,RURAL,2015,1,35
2478,73001,RURAL,2015,1,35
2479,20383,RURAL,2015,1,35
2480,08137,RURAL,2015,1,35
2481,11001,URBANA,2015,1,35
2482,68820,RURAL,2015,1,35
2483,19845,RURAL,2015,1,35
2484,19698,RURAL,2015,1,35
2485,05190,URBANA,2015,1,35
2486,05591,RURAL,2015,1,35
2487,05887,RURAL,2015,1,35
2488,19698,RURAL,2015,1,35
2489,20011,RURAL,2015,1,35
2490,81736,URBANA,2015,1,35
2491,19585,RURAL,2015,1,35
2492,52001,RURAL,2015,1,35
2493,20060,RURAL,2015,1,35
2494,08421,RURAL,2015,1,35
2495,76126,RURAL,2015,1,35
2496,20011,RURAL,2015,1,35
2497,05088,URBANA,2015,1,35
2498,76109,URBANA,2015,1,35
2499,19100,RURAL,2015,1,35
2500,20060,RURAL,2015,1,35
2501,73408,RURAL,2015,1,35
2502,11001,URBANA,2015,1,35
2503,76109,RURAL,2015,1,35
2504,76318,RURAL,2015,1,35
2505,81300,RURAL,2015,1,35
2506,19450,RURAL,2015,1,35
2507,19110,RURAL,2015,1,35
2508,73483,RURAL,2015,1,35
2509,08520,RURAL,2015,1,35
2510,47980,RURAL,2015,1,35
2511,76233,RURAL,2015,1,35
2512,20400,RURAL,2015,1,35
2513,08634,RURAL,2015,1,35
2514,19698,RURAL,2015,1,35
2515,25754,URBANA,2015,1,35
2516,81794,RURAL,2015,1,35
2517,25312,RURAL,2015,1,35
2518,05079,RURAL,2015,1,35
2519,73055,RURAL,2015,1,35
2520,19585,URBANA,2015,1,35
2521,25312,URBANA,2015,1,35
2522,19698,URBANA,2015,1,35
2523,25307,RURAL,2015,1,35
2524,25175,RURAL,2015,1,35
2525,25572,RURAL,2015,1,35
2526,76109,URBANA,2015,1,35
2527,25843,RURAL,2015,1,35
2528,76233,RURAL,2015,1,35
2529,25269,URBANA,2015,1,35
2530,11001,URBANA,2015,1,35
2531,11001,URBANA,2015,1,35
2532,20060,RURAL,2015,1,35
2533,20060,RURAL,2015,1,35
2534,73168,RURAL,2015,1,35
2535,20550,RURAL,2015,1,35
2536,76113,RURAL,2015,1,35
2537,05854,RURAL,2015,1,35
2538,81794,RURAL,2015,1,35
2539,19137,RURAL,2015,2,35
2540,11001,URBANA,2015,1,35
2541,05129,RURAL,2015,1,35
2542,19532,RURAL,2015,1,35
2543,05660,RURAL,2015,1,35
2544,25307,RURAL,2015,1,35
2545,25099,RURAL,2015,1,35
2546,25718,RURAL,2015,1,35
2547,19142,RURAL,2015,1,35
2548,25312,RURAL,2015,1,35
2549,81736,RURAL,2015,1,35
2550,76736,RURAL,2015,1,35
2551,19698,URBANA,2015,1,35
2552,81794,RURAL,2015,1,35
2553,08832,RURAL,2015,1,35
2554,11001,URBANA,2015,1,35
2555,19622,RURAL,2015,1,35
2556,05690,RURAL,2015,1,35
2557,73349,URBANA,2015,1,35
2558,05001,URBANA,2015,1,35
2559,68547,URBANA,2015,1,35
2560,11001,URBANA,2015,1,35
2561,11001,URBANA,2015,1,35
2562,05266,URBANA,2015,1,35
2563,19585,RURAL,2015,1,35
2564,19845,RURAL,2015,1,35
2565,20011,URBANA,2015,1,35
2566,76364,URBANA,2015,1,35
2567,52435,RURAL,2015,1,35
2568,19532,URBANA,2015,1,35
2569,47980,URBANA,2015,1,35
2570,20011,RURAL,2015,1,35
2571,11001,URBANA,2015,1,35
2572,20011,RURAL,2014,1,35
2573,20001,URBANA,2014,1,35
2574,52612,RURAL,2014,1,35
2575,76736,RURAL,2014,1,35
2576,19548,RURAL,2014,1,35
2577,08685,URBANA,2014,1,35
2578,13657,RURAL,2014,1,35
2579,25175,RURAL,2014,1,35
2580,13657,RURAL,2014,1,35
2581,08421,RURAL,2014,1,35
2582,76895,RURAL,2014,1,35
2583,73055,RURAL,2014,1,35
2584,05001,URBANA,2014,1,35
2585,81794,RURAL,2014,1,35
2586,08560,RURAL,2014,1,35
2587,76670,RURAL,2014,1,35
2588,68081,RURAL,2014,1,35
2589,70508,RURAL,2014,1,35
2590,25736,RURAL,2014,1,35
2591,20001,RURAL,2014,1,35
2592,05306,RURAL,2014,1,35
2593,76834,RURAL,2014,1,35
2594,76497,RURAL,2014,1,35
2595,44001,RURAL,2014,1,35
2596,08560,RURAL,2014,1,35
2597,81794,RURAL,2014,1,35
2598,20614,RURAL,2014,1,35
2599,05001,URBANA,2014,1,35
2600,25312,RURAL,2014,1,35
2601,05809,RURAL,2014,1,35
2602,76126,RURAL,2014,1,35
2603,81794,RURAL,2014,1,35
2604,19698,RURAL,2014,1,35
2605,08560,RURAL,2014,1,35
2606,08638,RURAL,2014,1,35
2607,05697,RURAL,2014,1,35
2608,76233,RURAL,2014,1,35
2609,76233,RURAL,2014,1,35
2610,73001,RURAL,2014,1,35
2611,81794,RURAL,2014,1,35
2612,20614,RURAL,2014,1,35
2613,52838,RURAL,2014,1,35
2614,05079,RURAL,2014,1,35
2615,47058,RURAL,2014,1,35
2616,11001,URBANA,2014,1,35
2617,11001,URBANA,2014,1,35
2618,76001,RURAL,2014,1,35
2619,19142,RURAL,2014,1,35
2620,73200,RURAL,2014,1,35
2621,25286,RURAL,2014,1,35
2622,68081,RURAL,2014,1,35
2623,76233,RURAL,2014,1,35
2624,68655,RURAL,2014,1,35
2625,25214,RURAL,2014,1,35
2626,05697,RURAL,2014,1,35
2627,08638,RURAL,2014,1,35
2628,47555,RURAL,2014,1,35
2629,08137,RURAL,2014,1,35
2630,76670,RURAL,2014,1,35
2631,86320,RURAL,2014,1,35
2632,68655,RURAL,2014,1,35
2633,70508,URBANA,2014,1,35
2634,08638,RURAL,2014,1,35
2635,73443,RURAL,2014,1,35
2636,52001,RURAL,2014,1,35
2637,68547,URBANA,2014,1,35
2638,25269,URBANA,2014,1,35
2639,86001,RURAL,2014,1,35
2640,47555,RURAL,2014,1,35
2641,76890,RURAL,2014,1,35
2642,25269,RURAL,2014,1,35
2643,25269,RURAL,2014,1,35
2644,08560,RURAL,2014,1,35
2645,19130,RURAL,2014,1,35
2646,19807,RURAL,2014,1,35
2647,05854,RURAL,2014,1,35
2648,05088,URBANA,2014,1,35
2649,05129,RURAL,2014,1,35
2650,19532,URBANA,2014,1,35
2651,76109,URBANA,2014,1,35
2652,76109,URBANA,2014,1,35
2653,08421,RURAL,2014,1,35
2654,44001,RURAL,2014,1,35
2655,76111,RURAL,2014,1,35
2656,08560,RURAL,2014,1,35
2657,76606,RURAL,2014,1,35
2658,19548,RURAL,2014,1,35
2659,19548,URBANA,2014,1,35
2660,76890,RURAL,2014,1,35
2661,25178,RURAL,2014,1,35
2662,76606,RURAL,2014,1,35
2663,05854,RURAL,2014,1,35
2664,08638,RURAL,2014,1,35
2665,19845,RURAL,2014,1,35
2666,08520,RURAL,2014,1,35
2667,76001,URBANA,2014,1,35
2668,08560,RURAL,2014,1,35
2669,76606,RURAL,2014,1,35
2670,81794,RURAL,2014,1,35
2671,08638,RURAL,2014,1,35
2672,19698,URBANA,2014,1,35
2673,73124,RURAL,2014,1,35
2674,76892,RURAL,2014,1,35
2675,19824,RURAL,2014,1,35
2676,73124,RURAL,2014,1,35
2677,70713,URBANA,2014,1,35
2678,08560,RURAL,2014,1,35
2679,76041,RURAL,2014,1,35
2680,19698,RURAL,2014,1,35
2681,25754,URBANA,2014,1,35
2682,44855,RURAL,2014,1,35
2683,25754,URBANA,2014,1,35
2684,25402,RURAL,2014,1,35
2685,73200,RURAL,2014,1,35
2686,25430,RURAL,2014,1,35
2687,76036,RURAL,2014,1,35
2688,73217,RURAL,2014,1,35
2689,08634,RURAL,2014,1,35
2690,73443,RURAL,2014,1,35
2691,52001,RURAL,2014,1,35
2692,19807,RURAL,2014,1,35
2693,47980,RURAL,2014,1,35
2694,86885,RURAL,2014,1,35
2695,08638,RURAL,2014,1,35
2696,19807,URBANA,2014,1,35
2697,44420,RURAL,2014,1,35
2698,11001,URBANA,2014,1,35
2699,05001,URBANA,2014,1,35
2700,05360,URBANA,2014,1,35
2701,81300,RURAL,2014,1,35
2702,20060,URBANA,2014,1,35
2703,19548,URBANA,2014,1,35
2704,25491,RURAL,2014,1,35
2705,13244,RURAL,2014,1,35
2706,25658,RURAL,2014,1,35
2707,20001,RURAL,2014,1,35
2708,76109,RURAL,2014,1,35
2709,05001,URBANA,2014,1,35
2710,11001,URBANA,2014,1,35
2711,08638,RURAL,2014,1,35
2712,52699,RURAL,2014,1,35
2713,81736,URBANA,2014,1,35
2714,73200,RURAL,2014,1,35
2715,05660,RURAL,2014,1,35
2716,41807,RURAL,2014,1,35
2717,19622,RURAL,2014,1,35
2718,11001,URBANA,2014,1,35
2719,52835,RURAL,2014,1,35
2720,44874,RURAL,2014,1,35
2721,70508,RURAL,2014,1,35
2722,08372,RURAL,2014,1,35
2723,25402,RURAL,2014,1,35
2724,11001,URBANA,2014,1,35
2725,76111,RURAL,2014,1,35
2726,76109,RURAL,2014,1,35
2727,11001,URBANA,2014,1,35
2728,19698,RURAL,2014,1,35
